,Result,Target,PR_Interval,RR_Interval,RS_Interval
19345,N,0,0.088888889,0.169444444,0.208333333
19346,N,0,0.216666667,0.133333333,0.25
19347,N,0,0.077777778,0.111111111,0.191666667
19348,N,0,0.269444444,0.138888889,0.063888889
19349,N,0,0.086111111,0.15,0.236111111
19350,N,0,0.219444444,0.263888889,0.372222222
19351,N,0,0.147222222,0.080555556,0.208333333
19352,N,0,0.088888889,0.155555556,0.283333333
19353,N,0,0,0,4133.577778
19354,N,0,0.088888889,0.133333333,0.219444444
19355,N,0,0,0,4089.522222
19356,N,0,0.113888889,0.183333333,0.205555556
19357,N,0,0.075,0.102777778,0.163888889
19358,N,0,0.233333333,0.144444444,0.161111111
19359,N,0,0.272222222,0.15,0.163888889
19360,N,0,0.097222222,0.158333333,0.277777778
19361,N,0,0.080555556,0.177777778,0.436111111
19362,N,0,0.238888889,0.175,0.197222222
19363,N,0,0,0,3668.052778
19364,N,0,0.097222222,0.177777778,0.391666667
19365,N,0,0.072222222,0.122222222,0.236111111
19366,N,0,0.266666667,0.136111111,0.061111111
19367,N,0,0.080555556,0.183333333,0.283333333
19368,N,0,0.097222222,0.138888889,0.213888889
19369,N,0,0.080555556,0.105555556,0.161111111
19370,N,0,0.086111111,0.15,0.302777778
19371,N,0,0,0,3937.733333
19372,N,0,0.35,0.244444444,0.325
19373,N,0,0.105555556,0.144444444,0.216666667
19374,N,0,0.058333333,0.116666667,0.219444444
19375,N,0,0.216666667,0.147222222,0.275
19376,N,0,0.055555556,0.125,0.238888889
19377,N,0,0.238888889,0.138888889,0.202777778
19378,N,0,0.047222222,0.102777778,0.211111111
19379,N,0,0.091666667,0.152777778,0.255555556
19380,N,0,0.077777778,0.130555556,0.227777778
19381,N,0,0.091666667,0.138888889,0.213888889
19382,N,0,0.1,0.183333333,0.219444444
19383,N,0,0.097222222,0.175,0.433333333
19384,N,0,0.075,0.125,0.219444444
19385,N,0,0.066666667,0.155555556,0.244444444
19386,N,0,0.094444444,0.138888889,0.188888889
19387,N,0,0.225,0.141666667,-3093.333333
19388,N,0,0.069444444,0.116666667,0.197222222
19389,N,0,0.058333333,0.119444444,0.247222222
19390,N,0,0.061111111,0.119444444,0.219444444
19391,N,0,0.091666667,0.147222222,0.236111111
19392,N,0,0.072222222,0.125,0.211111111
19393,N,0,0.083333333,0.138888889,0.394444444
19394,N,0,0,0,4637.677778
19395,N,0,0.05,0.1,0.236111111
19396,N,0,0.088888889,0.147222222,0.261111111
19397,N,0,0.061111111,0.111111111,0.2
19398,N,0,0.072222222,0.113888889,0.216666667
19399,N,0,0.086111111,0.136111111,0.216666667
19400,N,0,0.075,0.116666667,0.177777778
19401,N,0,0,0,4860.211111
19402,N,0,0.091666667,0.155555556,0.272222222
19403,N,0,0.163888889,0.125,0.088888889
19404,N,0,0.080555556,0.133333333,0.261111111
19405,N,0,0.102777778,0.172222222,0.308333333
19406,N,0,0,0,4774.111111
19407,N,0,0.066666667,0.127777778,0.227777778
19408,N,0,0.083333333,0.15,0.252777778
19409,N,0,0.133333333,0.083333333,0.375
19410,N,0,0.066666667,0.097222222,0.261111111
19411,N,0,0.1,0.147222222,0.177777778
19412,N,0,0.097222222,0.161111111,0.25
19413,N,0,0.080555556,0.138888889,0.261111111
19414,N,0,0.088888889,0.175,0.222222222
19415,N,0,0.052777778,0.141666667,0.211111111
19416,N,0,0.072222222,0.141666667,0.213888889
19417,N,0,0.086111111,0.141666667,0.211111111
19418,N,0,0.091666667,0.155555556,0.244444444
19419,N,0,0.088888889,0.177777778,0.416666667
19420,N,0,0.072222222,0.108333333,0.213888889
19421,N,0,0.108333333,0.15,0.380555556
19422,N,0,0.372222222,0.283333333,0.388888889
19423,N,0,0.283333333,0.177777778,0.141666667
19424,N,0,0.055555556,0.105555556,0.244444444
19425,N,0,0.075,0.122222222,0.175
19426,N,0,0.055555556,0.1,0.233333333
19427,N,0,0.077777778,0.144444444,0.213888889
19428,N,0,0.166666667,0.127777778,0.102777778
19429,N,0,0.152777778,0.119444444,0.125
19430,N,0,0.133333333,0.105555556,0.155555556
19431,N,0,0.088888889,0.119444444,0.230555556
19432,N,0,0.077777778,0.125,0.233333333
19433,j,1,0,0,4637.866667
19434,N,0,0.219444444,0.155555556,0.311111111
19435,N,0,0.083333333,0.130555556,0.186111111
19436,N,0,0.083333333,0.15,0.255555556
19437,N,0,0.088888889,0.144444444,0.247222222
19438,N,0,0.136111111,0.166666667,0.191666667
19439,N,0,0.125,0.133333333,0.147222222
19440,N,0,0.111111111,0.177777778,0.194444444
19441,N,0,0.211111111,0.138888889,-3376.394444
19442,N,0,0.061111111,0.111111111,0.2
19443,N,0,0.080555556,0.108333333,0.180555556
19444,N,0,0.080555556,0.130555556,0.222222222
19445,N,0,4090.083333,4090.105556,0.169444444
19446,N,0,0.086111111,0.152777778,0.25
19447,N,0,0.080555556,0.138888889,0.213888889
19448,N,0,0.216666667,0.15,0.15
19449,N,0,0.108333333,0.191666667,0.219444444
19450,N,0,0.05,0.108333333,0.2
19451,N,0,0.072222222,0.094444444,0.155555556
19452,N,0,0.244444444,0.138888889,0.094444444
19453,N,0,0.086111111,0.138888889,0.252777778
19454,N,0,0.086111111,0.130555556,0.230555556
19455,N,0,0.083333333,0.161111111,0.263888889
19456,N,0,0.333333333,0.180555556,0.158333333
19457,N,0,0.077777778,0.133333333,0.205555556
19458,N,0,0.083333333,0.138888889,0.25
19459,N,0,0.158333333,0.122222222,0.097222222
19460,N,0,0.083333333,0.144444444,0.263888889
19461,N,0,0.069444444,0.127777778,0.208333333
19462,N,0,0.072222222,0.094444444,0.155555556
19463,N,0,0.161111111,0.225,0.194444444
19464,N,0,0.080555556,0.130555556,0.219444444
19465,N,0,0.077777778,0.125,0.191666667
19466,N,0,0.077777778,0.133333333,0.263888889
19467,N,0,0.083333333,0.127777778,0.336111111
19468,N,0,0.069444444,0.088888889,0.155555556
19469,N,0,0.075,0.130555556,0.252777778
19470,N,0,0.066666667,0.122222222,0.247222222
19471,N,0,0.075,0.108333333,0.191666667
19472,N,0,0.061111111,0.127777778,0.219444444
19473,N,0,0.080555556,0.108333333,0.163888889
19474,N,0,0.077777778,0.152777778,0.291666667
19475,N,0,0.072222222,0.088888889,0.147222222
19476,N,0,0.080555556,0.130555556,0.238888889
19477,N,0,0.077777778,0.130555556,0.25
19478,N,0,0.088888889,0.144444444,0.230555556
19479,N,0,0.097222222,0.158333333,0.291666667
19480,N,0,0.069444444,0.127777778,0.222222222
19481,N,0,0.088888889,0.15,0.316666667
19482,N,0,0.094444444,0.111111111,0.188888889
19483,N,0,0.069444444,0.108333333,0.216666667
19484,N,0,0.088888889,0.136111111,0.191666667
19485,N,0,0.091666667,0.133333333,0.230555556
19486,N,0,0.019444444,0.036111111,0.177777778
19487,N,0,0.086111111,0.152777778,0.252777778
19488,N,0,0.075,0.130555556,0.208333333
19489,N,0,0.080555556,0.130555556,0.216666667
19490,N,0,0.077777778,0.097222222,0.172222222
19491,N,0,0,0,3297.655556
19492,N,0,0.091666667,0.169444444,0.216666667
19493,N,0,0.238888889,0.144444444,0.144444444
19494,N,0,0.058333333,0.116666667,0.216666667
19495,N,0,0.05,0.1,0.2
19496,N,0,0.080555556,0.127777778,0.213888889
19497,N,0,0.086111111,0.138888889,0.180555556
19498,N,0,0.111111111,0.194444444,0.219444444
19499,N,0,0.075,0.161111111,0.266666667
19500,N,0,0.083333333,0.144444444,0.247222222
19501,N,0,0.258333333,0.147222222,0.136111111
19502,N,0,0.061111111,0.138888889,0.233333333
19503,N,0,0.097222222,0.158333333,0.272222222
19504,N,0,0.083333333,0.113888889,0.247222222
19505,N,0,0.091666667,0.133333333,0.333333333
19506,N,0,0.077777778,0.136111111,0.227777778
19507,N,0,0.069444444,0.097222222,0.25
19508,N,0,0.163888889,0.130555556,0.094444444
19509,N,0,0.086111111,0.147222222,0.211111111
19510,N,0,0.227777778,0.144444444,-3740.297222
19511,N,0,0.069444444,0.161111111,0.275
19512,N,0,0.102777778,0.144444444,0.219444444
19513,N,0,0.072222222,0.119444444,0.263888889
19514,N,0,0.077777778,0.136111111,0.263888889
19515,N,0,0.086111111,0.130555556,0.216666667
19516,N,0,0.083333333,0.138888889,0.2
19517,N,0,0.066666667,0.130555556,0.222222222
19518,N,0,0.075,0.133333333,0.202777778
19519,N,0,0.172222222,0.136111111,0.288888889
19520,N,0,0.313888889,0.202777778,0.275
19521,N,0,0.075,0.125,0.252777778
19522,N,0,0.061111111,0.127777778,0.244444444
19523,N,0,0.083333333,0.125,0.213888889
19524,N,0,0.141666667,0.097222222,0.2
19525,N,0,0.088888889,0.158333333,0.316666667
19526,N,0,0.083333333,0.186111111,0.277777778
19527,N,0,0.108333333,0.161111111,0.380555556
19528,N,0,0.211111111,0.111111111,0.238888889
19529,N,0,0.075,0.141666667,0.211111111
19530,N,0,0.077777778,0.130555556,0.230555556
19531,N,0,0.075,0.172222222,0.280555556
19532,N,0,0.261111111,0.197222222,-3136.186111
19533,N,0,0.063888889,0.116666667,0.205555556
19534,N,0,0.072222222,0.125,0.266666667
19535,N,0,0.080555556,0.111111111,0.166666667
19536,N,0,0.086111111,0.155555556,0.277777778
19537,N,0,0.119444444,0.161111111,0.405555556
19538,N,0,0.205555556,0.163888889,0.136111111
19539,N,0,0.063888889,0.102777778,0.183333333
19540,N,0,0.077777778,0.127777778,0.194444444
19541,N,0,0.063888889,0.125,0.236111111
19542,N,0,0.066666667,0.125,0.225
19543,N,0,0.244444444,0.163888889,0.055555556
19544,N,0,0.091666667,0.147222222,0.222222222
19545,N,0,0.266666667,0.15,0.158333333
19546,N,0,0.072222222,0.130555556,0.244444444
19547,N,0,0.113888889,0.175,0.294444444
19548,N,0,0.244444444,0.116666667,-4416.308333
19549,j,1,0.161111111,0.127777778,-4664
19550,N,0,0.072222222,0.122222222,0.377777778
19551,N,0,0.069444444,0.122222222,0.197222222
19552,N,0,0.086111111,0.127777778,0.211111111
19553,N,0,0.088888889,0.152777778,0.266666667
19554,N,0,0.108333333,0.161111111,0.277777778
19555,N,0,0.077777778,0.141666667,0.369444444
19556,N,0,0.163888889,0.127777778,0.091666667
19557,N,0,0.091666667,0.144444444,0.180555556
19558,N,0,0.072222222,0.091666667,0.15
19559,N,0,0.161111111,0.033333333,0.15
19560,N,0,0.25,0.191666667,-3215.852778
19561,N,0,0.083333333,0.169444444,0.266666667
19562,N,0,0.080555556,0.136111111,0.358333333
19563,N,0,0.083333333,0.113888889,0.166666667
19564,N,0,0.077777778,0.175,0.277777778
19565,N,0,0.097222222,0.15,0.386111111
19566,N,0,0.075,0.119444444,0.205555556
19567,N,0,0.333333333,0.180555556,0.208333333
19568,N,0,0.125,0.175,0.319444444
19569,N,0,0.077777778,0.122222222,0.216666667
19570,N,0,0.241666667,0.169444444,-4576.394444
19571,N,0,0,0,4330.838889
19572,N,0,0.261111111,0.175,0.155555556
19573,N,0,0.083333333,0.116666667,0.222222222
19574,N,0,0.072222222,0.122222222,0.197222222
19575,N,0,0.130555556,0.194444444,0.197222222
19576,N,0,0.077777778,0.130555556,0.233333333
19577,N,0,0.058333333,0.108333333,0.225
19578,N,0,0.052777778,0.102777778,0.2
19579,N,0,0.247222222,0.161111111,0.052777778
19580,N,0,0.091666667,0.188888889,0.425
19581,N,0,0.186111111,0.119444444,0.213888889
19582,N,0,0.055555556,0.105555556,0.230555556
19583,N,0,0.1,0.141666667,0.244444444
19584,N,0,0.080555556,0.169444444,0.241666667
19585,N,0,0.080555556,0.127777778,0.222222222
19586,N,0,0.236111111,0.141666667,0.225
19587,N,0,0.094444444,0.161111111,0.3
19588,N,0,0,0,4887.647222
19589,N,0,0.238888889,0.175,0.058333333
19590,N,0,0.069444444,0.122222222,0.208333333
19591,N,0,0.063888889,0.119444444,0.197222222
19592,N,0,0.122222222,0.186111111,0.194444444
19593,N,0,0.080555556,0.138888889,0.25
19594,N,0,0.063888889,0.116666667,0.316666667
19595,N,0,0.075,0.130555556,0.330555556
19596,N,0,0.116666667,0.088888889,0.361111111
19597,(AFL,1,0.072222222,0.163888889,0.327777778
19598,N,0,0.072222222,0.119444444,0.177777778
19599,N,0,0.091666667,0.152777778,0.280555556
19600,j,1,0.266666667,0.15,0.083333333
19601,N,0,0.075,0.158333333,0.25
19602,N,0,0.086111111,0.144444444,0.233333333
19603,N,0,0.058333333,0.136111111,0.208333333
19604,N,0,0.244444444,0.155555556,0.144444444
19605,N,0,0.088888889,0.158333333,0.277777778
19606,N,0,0.075,0.127777778,0.216666667
19607,N,0,0.077777778,0.141666667,0.213888889
19608,N,0,0.219444444,0.147222222,-3262.594444
19609,N,0,0.061111111,0.111111111,0.194444444
19610,N,0,0,0,3768.630556
19611,N,0,0.086111111,0.141666667,0.213888889
19612,N,0,0.086111111,0.15,0.2
19613,N,0,0.097222222,0.147222222,0.180555556
19614,N,0,0.072222222,0.102777778,0.163888889
19615,N,0,0.227777778,0.183333333,-3313.808333
19616,N,0,0.080555556,0.138888889,0.233333333
19617,N,0,0.091666667,0.152777778,0.244444444
19618,N,0,0.061111111,0.122222222,0.227777778
19619,N,0,0.180555556,0.105555556,0.258333333
19620,N,0,0.175,0.133333333,-4203.963889
19621,N,0,0.147222222,0.180555556,0.241666667
19622,N,0,0.344444444,0.202777778,0.152777778
19623,N,0,0.177777778,0.133333333,0.247222222
19624,N,0,0.047222222,0.091666667,0.225
19625,N,0,0.094444444,0.111111111,0.152777778
19626,N,0,0.058333333,0.116666667,0.216666667
19627,N,0,0.072222222,0.133333333,0.211111111
19628,N,0,0.075,0.144444444,0.241666667
19629,N,0,0.094444444,0.186111111,0.308333333
19630,N,0,0.275,0.158333333,0.152777778
19631,N,0,0.086111111,0.119444444,0.244444444
19632,N,0,0,0,4311.994444
19633,N,0,0.075,0.116666667,0.227777778
19634,N,0,0.094444444,0.161111111,0.197222222
19635,N,0,0.138888889,0.102777778,0.133333333
19636,N,0,0.075,0.125,0.202777778
19637,N,0,0.088888889,0.141666667,0.227777778
19638,N,0,0.052777778,0.102777778,0.194444444
19639,N,0,0.072222222,0.122222222,0.213888889
19640,N,0,0.075,0.097222222,0.152777778
19641,N,0,0.241666667,0.152777778,0.169444444
19642,N,0,0.077777778,0.133333333,0.205555556
19643,N,0,0.061111111,0.119444444,0.238888889
19644,N,0,0.227777778,0.161111111,0.055555556
19645,N,0,0.105555556,0.161111111,0.2
19646,N,0,0.083333333,0.138888889,0.225
19647,N,0,0.072222222,0.1,0.158333333
19648,N,0,0.069444444,0.125,0.194444444
19649,N,0,0.075,0.1,0.155555556
19650,N,0,0.080555556,0.116666667,0.172222222
19651,N,0,0.072222222,0.125,0.233333333
19652,N,0,0.230555556,0.147222222,0.15
19653,N,0,0.072222222,0.113888889,0.202777778
19654,N,0,0.061111111,0.1,0.388888889
19655,N,0,0.088888889,0.130555556,0.191666667
19656,N,0,0.083333333,0.127777778,0.338888889
19657,N,0,0.080555556,0.138888889,0.238888889
19658,N,0,0.094444444,0.144444444,0.341666667
19659,N,0,0.077777778,0.141666667,0.2
19660,N,0,0.088888889,0.152777778,0.25
19661,N,0,0.216666667,0.130555556,0.191666667
19662,N,0,0.080555556,0.133333333,0.25
19663,N,0,0.055555556,0.108333333,0.238888889
19664,N,0,0.088888889,0.125,0.233333333
19665,N,0,0.075,0.1,0.155555556
19666,N,0,0.080555556,0.122222222,0.188888889
19667,N,0,0.136111111,0.211111111,0.211111111
19668,N,0,0.083333333,0.144444444,0.208333333
19669,N,0,0.083333333,0.144444444,0.222222222
19670,N,0,0.072222222,0.136111111,0.233333333
19671,N,0,0.083333333,0.183333333,0.286111111
19672,N,0,0.086111111,0.141666667,0.191666667
19673,N,0,0.066666667,0.127777778,0.205555556
19674,N,0,0.077777778,0.113888889,0.236111111
19675,N,0,0.097222222,0.15,0.380555556
19676,N,0,0.088888889,0.108333333,0.172222222
19677,N,0,0.086111111,0.130555556,0.338888889
19678,N,0,0.080555556,0.136111111,0.361111111
19679,N,0,0.086111111,0.163888889,0.497222222
19680,N,0,0.113888889,0.172222222,0.266666667
19681,N,0,0.066666667,0.119444444,0.227777778
19682,N,0,0.102777778,0.136111111,0.211111111
19683,N,0,0.075,0.127777778,0.233333333
19684,N,0,0.072222222,0.144444444,0.225
19685,N,0,0.075,0.111111111,0.2
19686,N,0,0.088888889,0.133333333,0.202777778
19687,N,0,0.083333333,0.113888889,0.208333333
19688,N,0,0.094444444,0.158333333,0.25
19689,N,0,0.069444444,0.1,0.163888889
19690,N,0,0,0,4410.016667
19691,N,0,0,0,3454.355556
19692,N,0,0.261111111,0.163888889,0.158333333
19693,N,0,0.263888889,0.166666667,0.186111111
19694,N,0,0.091666667,0.161111111,0.25
19695,N,0,0.061111111,0.111111111,0.277777778
19696,N,0,0.072222222,0.116666667,0.311111111
19697,N,0,0.052777778,0.105555556,0.230555556
19698,N,0,0.077777778,0.125,0.216666667
19699,N,0,0.041666667,0.105555556,0.236111111
19700,N,0,0.086111111,0.141666667,0.194444444
19701,N,0,0.097222222,0.163888889,0.197222222
19702,N,0,0.244444444,0.169444444,0.055555556
19703,N,0,0.083333333,0.136111111,0.247222222
19704,N,0,0.086111111,0.163888889,0.205555556
19705,N,0,0.072222222,0.097222222,0.161111111
19706,N,0,0.077777778,0.102777778,0.152777778
19707,N,0,0.252777778,0.169444444,0.138888889
19708,N,0,0.088888889,0.15,0.230555556
19709,N,0,0.094444444,0.172222222,0.213888889
19710,N,0,0.097222222,0.158333333,0.2
19711,N,0,0.075,0.130555556,0.197222222
19712,N,0,0.080555556,0.147222222,0.236111111
19713,N,0,0.088888889,0.127777778,0.452777778
19714,N,0,0.083333333,0.130555556,0.352777778
19715,N,0,0.075,0.136111111,0.366666667
19716,N,0,0.088888889,0.15,0.305555556
19717,N,0,0.080555556,0.138888889,0.252777778
19718,N,0,0.097222222,0.138888889,0.355555556
19719,N,0,0.127777778,0.077777778,0.15
19720,N,0,0.2,0.080555556,0.211111111
19721,N,0,0,0,3242.722222
19722,N,0,0.080555556,0.130555556,0.211111111
19723,N,0,0.072222222,0.130555556,0.222222222
19724,N,0,0.111111111,0.163888889,0.219444444
19725,N,0,0.086111111,0.122222222,0.313888889
19726,N,0,0.127777778,0.183333333,0.238888889
19727,N,0,0.144444444,0.116666667,0.352777778
19728,N,0,0.069444444,0.125,0.197222222
19729,N,0,0.086111111,0.169444444,0.272222222
19730,N,0,0.080555556,0.119444444,0.222222222
19731,N,0,0.086111111,0.127777778,0.191666667
19732,N,0,0.35,0.255555556,0.241666667
19733,N,0,0.058333333,0.15,0.311111111
19734,N,0,0.086111111,0.147222222,0.233333333
19735,N,0,0.091666667,0.175,0.416666667
19736,N,0,0.058333333,0.113888889,0.208333333
19737,N,0,0.080555556,0.141666667,0.227777778
19738,N,0,0.077777778,0.144444444,0.213888889
19739,N,0,0.094444444,0.155555556,0.272222222
19740,N,0,0.072222222,0.122222222,0.225
19741,N,0,0.094444444,0.147222222,0.269444444
19742,N,0,0.122222222,0.108333333,0.258333333
19743,N,0,0.077777778,0.105555556,0.161111111
19744,N,0,0.080555556,0.130555556,0.322222222
19745,N,0,0.1,0.180555556,0.211111111
19746,N,0,0.097222222,0.15,0.236111111
19747,N,0,0.077777778,0.141666667,0.219444444
19748,N,0,0.047222222,0.138888889,0.255555556
19749,N,0,0.083333333,0.130555556,0.194444444
19750,N,0,0.094444444,0.161111111,0.302777778
19751,N,0,0.058333333,0.113888889,0.222222222
19752,N,0,0.075,0.102777778,0.161111111
19753,N,0,0.055555556,0.105555556,0.313888889
19754,N,0,0.080555556,0.138888889,0.219444444
19755,N,0,0.066666667,0.122222222,0.219444444
19756,N,0,0.111111111,0.158333333,0.313888889
19757,N,0,0.255555556,0.183333333,-3665.783333
19758,N,0,0.075,0.1,0.152777778
19759,N,0,0.066666667,0.094444444,0.255555556
19760,N,0,0.075,0.130555556,0.241666667
19761,N,0,0.277777778,0.163888889,0.297222222
19762,N,0,0.105555556,0.177777778,0.202777778
19763,N,0,0.205555556,0.169444444,0.377777778
19764,N,0,0.213888889,0.136111111,0.05
19765,N,0,0.077777778,0.122222222,0.183333333
19766,N,0,0.272222222,0.138888889,0.063888889
19767,N,0,0.125,0.172222222,0.316666667
19768,N,0,0.091666667,0.166666667,0.205555556
19769,N,0,0.083333333,0.147222222,0.233333333
19770,N,0,0.080555556,0.141666667,0.219444444
19771,N,0,0.077777778,0.125,-4600.233333
19772,N,0,0.077777778,0.094444444,0.355555556
19773,N,0,0.111111111,0.175,0.194444444
19774,N,0,0.088888889,0.152777778,0.261111111
19775,N,0,0.075,0.127777778,0.197222222
19776,N,0,0.175,0.119444444,0.213888889
19777,N,0,0.091666667,0.136111111,0.197222222
19778,N,0,0.091666667,0.15,0.313888889
19779,N,0,0.072222222,0.127777778,0.3
19780,N,0,0.088888889,0.158333333,0.255555556
19781,N,0,0.072222222,0.119444444,0.213888889
19782,N,0,0.075,0.133333333,0.197222222
19783,N,0,0.066666667,0.127777778,0.225
19784,N,0,0.075,0.102777778,0.194444444
19785,N,0,0.069444444,0.138888889,0.213888889
19786,N,0,0.169444444,0.088888889,0.180555556
19787,N,0,0.072222222,0.127777778,0.261111111
19788,N,0,0.069444444,0.152777778,0.261111111
19789,N,0,0.080555556,0.138888889,0.355555556
19790,N,0,0.080555556,0.141666667,0.205555556
19791,N,0,0.075,0.163888889,0.261111111
19792,N,0,0.055555556,0.130555556,0.25
19793,N,0,0.088888889,0.147222222,0.225
19794,N,0,0.086111111,0.133333333,0.377777778
19795,N,0,0.086111111,0.133333333,0.194444444
19796,N,0,0.241666667,0.177777778,-3590.836111
19797,N,0,0.083333333,0.111111111,0.191666667
19798,N,0,0.208333333,0.194444444,0.461111111
19799,N,0,0.088888889,0.152777778,0.241666667
19800,N,0,0.094444444,0.163888889,0.269444444
19801,N,0,0.080555556,0.138888889,0.2
19802,N,0,0.191666667,0.15,0.094444444
19803,N,0,0.055555556,0.105555556,0.233333333
19804,N,0,0.294444444,0.166666667,0.158333333
19805,N,0,0,0,4725.338889
19806,N,0,0.086111111,0.147222222,0.236111111
19807,N,0,0.247222222,0.169444444,0.055555556
19808,N,0,0.052777778,0.105555556,0.230555556
19809,N,0,0.075,0.138888889,0.272222222
